transaction_id,customer_id,customer_name,country,date,amount,category,merchant,currency
TX001108,CUST0170,Sig.ra Luciana Ferrara,IT,2025-07-02T09:06:29.913711,99.76,Transfer,Lester Inc,CNY
TX001109,CUST0157,Nicholas Price,US,2025-04-02T23:43:29.913711,-111.41,Groceries,Odom Inc,USD
TX001110,CUST0126,Vigo van der Flaas,NL,2025-02-20T11:02:29.913711,-155.1,Utilities,Rowe and Sons,JPY
TX001111,CUST0123,Caroline de la Arnaud,FR,2025-04-19T09:46:29.913711,-164.07,Utilities,Reflect,CNY
TX001112,CUST0002,Lance Moore,US,2024-12-07T21:23:29.913711,-172.23,Healthcare,"Kelley, Montes and Luna",CNY
TX001113,CUST0011,林丽华,CN,2024-11-15T16:34:29.913711,-157.31,Utilities,"Rivera, Curry and Carpenter",GBP
TX001114,CUST0086,Maurizio Wulf,DE,2025-08-10T17:33:29.913711,-165.66,Groceries,Smith LLC,EUR
TX001115,CUST0005,Philippe Grondin,FR,2025-10-12T14:46:29.913711,-27.42,Rent,Lewis-Snyder,JPY
TX001116,CUST0078,"डानी, एषा",IN,2025-06-21T17:45:29.913711,-71.12,Shopping,Sister,AUD
TX001117,CUST0182,Gérard Leclerc,FR,2024-12-03T13:31:29.913711,-174.5,Shopping,Kent Ltd,AUD
TX001118,CUST0177,Tom Hoppenbrouwer,NL,2025-05-10T21:00:29.913711,5453.0,Salary,Late,JPY
TX001119,CUST0137,Caetana Valente,PT,2025-03-30T14:42:29.913711,-77.26,Utilities,Rogers Ltd,GBP
TX001120,CUST0130,Cynthia Henck,DE,2025-08-27T01:35:29.913711,-46.99,Dining,"Krueger, Chase and Tucker",EUR
TX001121,CUST0042,Erika Grifeo-Errigo,IT,2025-07-18T23:10:29.913711,-53.53,Shopping,"Middleton, Martin and Molina",CAD
TX001122,CUST0045,Amaya Cabrera Rebollo,ES,2025-04-14T08:45:29.913711,-105.76,Entertainment,Remember,CAD
TX001123,CUST0068,Samuel Escrivá Barral,ES,2025-08-24T23:02:29.913711,-86.12,Shopping,White-Payne,JPY
TX001124,CUST0051,Jill Brooks,GB,2025-06-19T17:47:29.913711,-117.12,Utilities,Walker-Guerra,GBP
TX001125,CUST0095,Robin Sexton,US,2025-03-11T03:27:29.913711,-183.61,Groceries,"Terrell, Sanford and Carey",CNY
TX001126,CUST0058,Michel Pinto,FR,2025-08-25T11:51:29.913711,-134.41,Entertainment,Dawson-Jennings,AUD
TX001127,CUST0104,Valeria Cherubini,IT,2025-05-08T01:42:29.913711,-195.18,Utilities,King-Everett,INR
TX001128,CUST0165,गणेश वफादार,IN,2024-12-08T22:19:29.913711,-35.69,Groceries,Ward LLC,EUR
TX001129,CUST0070,आरुष आहूजा,IN,2025-02-24T13:29:29.913711,-192.54,Groceries,Gregory and Sons,JPY
TX001130,CUST0172,松本 康弘,JP,2025-04-17T18:41:29.913711,-50.15,Dining,Officer,JPY
TX001131,CUST0180,Ugo Micheletti-Parini,IT,2025-09-05T15:16:29.913711,-55.73,Dining,Respond,USD
TX001132,CUST0197,Carlota Company Rojas,ES,2025-04-02T20:14:29.913711,-5.62,Travel,Enough,USD
TX001133,CUST0120,曾霞,CN,2025-10-01T03:10:29.913711,365.47,Transfer,Smith and Sons,JPY
TX001134,CUST0121,Rafaela Oliveira,PT,2025-02-28T02:59:29.913711,-52.26,Shopping,"Henderson, Schmidt and Welch",CAD
TX001135,CUST0087,Pippa Sanders,NL,2024-12-13T21:16:29.913711,-49.82,Groceries,Howard-Diaz,JPY
TX001136,CUST0112,Pascuala Marin Figueras,ES,2025-06-19T03:23:29.913711,-87.39,Travel,"Hodge, Jimenez and Gordon",USD
TX001137,CUST0127,Ross Dennis,GB,2025-10-03T21:43:29.913711,-116.98,Utilities,Green-Palmer,INR
TX001138,CUST0083,Hedy Ernst,DE,2025-08-27T10:58:29.913711,-20.18,Dining,Smith-Matthews,CNY
TX001139,CUST0145,देन्यल शर्मा,IN,2025-09-19T06:20:29.913711,-30.95,Rent,Pm,JPY
TX001140,CUST0100,Iker Lladó Clavero,ES,2024-12-03T03:46:29.913711,-178.82,Groceries,Bauer and Sons,CAD
TX001141,CUST0163,"हेगडे, विहान",IN,2025-04-04T12:32:29.913711,-92.18,Groceries,"Molina, Peters and Briggs",CAD
TX001142,CUST0006,Janine Beyer,DE,2025-02-03T16:26:29.913711,-124.75,Shopping,Chavez and Sons,INR
TX001143,CUST0168,Charlotte Teixeira,FR,2025-07-26T12:51:29.913711,-98.89,Groceries,Dennis Inc,AUD
TX001144,CUST0100,Iker Lladó Clavero,ES,2025-01-19T13:30:29.913711,-106.74,Healthcare,Taylor PLC,JPY
TX001145,CUST0033,Silvestro Palumbo,IT,2025-02-13T19:49:29.913711,-70.37,Shopping,Drake Inc,INR
TX001146,CUST0150,ललित दत्ता,IN,2025-02-12T03:07:29.913711,-146.29,Dining,"Cook, Vasquez and Gomez",GBP
TX001147,CUST0114,Inès Guillot,FR,2024-12-02T23:00:29.913711,-97.46,Shopping,Respond,CAD
TX001148,CUST0117,Leocadio Severino Bermejo Rius,ES,2025-06-25T04:24:29.913711,-143.86,Dining,Study,CAD
TX001149,CUST0088,Gonçalo Anjos,PT,2025-10-25T09:12:29.913711,-80.46,Utilities,You,GBP
TX001150,CUST0106,आशा कृष्णन,IN,2025-03-07T16:19:29.913711,-115.75,Rent,Gallegos-Chaney,GBP
TX001151,CUST0178,Tammy Buchanan,US,2025-08-18T13:47:29.913711,-191.49,Dining,Letter,GBP
TX001152,CUST0070,आरुष आहूजा,IN,2025-09-18T03:40:29.913711,-186.98,Rent,Berry-Rojas,JPY
TX001153,CUST0126,Vigo van der Flaas,NL,2025-05-30T03:29:29.913711,-423.47,Transfer,Snyder Group,CNY
TX001154,CUST0104,Valeria Cherubini,IT,2025-06-18T15:38:29.913711,-191.3,Utilities,"Pacheco, Prince and Huerta",CAD
TX001155,CUST0097,Tiffany Morrow,US,2025-04-25T09:47:29.913711,-122.65,Shopping,"Mcmahon, Meyer and Rodgers",EUR
TX001156,CUST0181,Amílcar Gárate Alberto,ES,2025-01-08T21:04:29.913711,-105.47,Dining,James-Grant,JPY
TX001157,CUST0182,Gérard Leclerc,FR,2025-06-12T14:52:29.913711,-35.9,Shopping,Burton and Sons,USD
TX001158,CUST0155,Andrea Kranz,DE,2024-12-21T15:40:29.913711,-55.42,Groceries,Wong-Stafford,USD
TX001159,CUST0173,渡辺 知実,JP,2025-03-19T14:50:29.913711,-157.75,Travel,Drake-Vazquez,JPY
TX001160,CUST0113,Renate Conradi,DE,2025-10-22T12:15:29.913711,-98.04,Rent,"Reed, Craig and Hill",EUR
TX001161,CUST0099,Joaquim Alves,PT,2025-10-19T19:50:29.913711,-199.09,Groceries,Martinez Ltd,JPY
TX001162,CUST0063,Eufemia Solís-Falcó,ES,2025-05-10T17:34:29.913711,-117.77,Groceries,Degree,CNY
TX001163,CUST0049,Samuel Gray-King,GB,2025-10-15T07:26:29.913711,-27.95,Utilities,Stein Group,GBP
TX001164,CUST0185,吴超,CN,2025-01-24T11:48:29.913711,-40.95,Entertainment,"Dodson, Evans and Barnes",JPY
TX001165,CUST0159,長谷川 美加子,JP,2025-02-15T03:47:29.913711,-379.2,Transfer,Garcia Group,CNY
TX001166,CUST0082,"लता, दिव्या",IN,2025-01-27T10:47:29.913711,-197.66,Rent,Navarro Group,JPY
TX001167,CUST0016,Christiane-Manon Le Goff,FR,2025-10-02T19:03:29.913711,-191.43,Rent,Leg,AUD
TX001168,CUST0077,Magdalena Lucas Grande,ES,2025-09-03T01:28:29.913711,-45.7,Dining,Mother,GBP
TX001169,CUST0064,Karl Bowen,GB,2024-12-19T05:42:29.913711,196.32,Transfer,"Hendrix, Howe and Davidson",GBP
TX001170,CUST0085,Frédérique Lopez,FR,2025-01-29T07:10:29.913711,-138.0,Shopping,Campaign,CAD
TX001171,CUST0017,Simone Guichard de la Hervé,FR,2025-04-20T11:00:29.913711,-112.46,Shopping,Weaver Ltd,JPY
TX001172,CUST0128,Lisa Rowe,US,2025-08-28T08:22:29.913711,-79.81,Utilities,Trial,INR
TX001173,CUST0060,Brianna Smith,US,2025-06-07T18:01:29.913711,-173.18,Groceries,Barrett-Anderson,JPY
TX001174,CUST0038,Ms Joan White,GB,2025-05-11T17:03:29.913711,-19.94,Groceries,"Cook, Weber and Cook",CAD
TX001175,CUST0189,Emily Watts,GB,2025-04-17T14:39:29.913711,-46.54,Travel,Mahoney-Murphy,AUD
TX001176,CUST0165,गणेश वफादार,IN,2025-03-27T10:36:29.913711,-135.4,Shopping,Summers-Shaw,USD
TX001177,CUST0170,Sig.ra Luciana Ferrara,IT,2025-03-08T08:06:29.913711,-81.43,Dining,Robles Group,CNY
TX001178,CUST0046,Jodi Moses,US,2025-06-15T06:22:29.913711,-104.13,Groceries,Letter,USD
TX001179,CUST0162,Ms Sheila Price,GB,2025-01-11T16:30:29.913711,-84.44,Groceries,Staff,JPY
TX001180,CUST0060,Brianna Smith,US,2025-07-17T12:49:29.913711,-139.26,Dining,"Booth, Ford and Watkins",JPY
TX001181,CUST0108,Noah Simões,PT,2025-01-30T05:37:29.913711,-87.6,Utilities,Least,JPY
TX001182,CUST0069,Bo Schulten,NL,2025-07-04T12:45:29.913711,-167.29,Travel,Reed-Wilkerson,AUD
TX001183,CUST0194,Finn Vermeulen,NL,2025-01-19T01:23:29.913711,-116.66,Dining,James-Johnson,INR
TX001184,CUST0152,Dr Graeme Jones,GB,2025-08-02T14:57:29.913711,-149.83,Dining,"White, Perry and Brown",CAD
TX001185,CUST0072,Prof. Ann-Kathrin Stiebitz,DE,2025-05-12T04:00:29.913711,-135.02,Entertainment,Dillon Group,JPY
TX001186,CUST0039,Mrs Melanie Parsons,GB,2025-02-05T10:22:29.913711,-57.58,Shopping,Walker-Perkins,AUD
TX001187,CUST0106,आशा कृष्णन,IN,2025-05-22T09:45:29.913711,-139.98,Travel,Pretty,EUR
TX001188,CUST0104,Valeria Cherubini,IT,2024-11-19T13:46:29.913711,-337.64,Transfer,"Taylor, Henson and Hansen",INR
TX001189,CUST0197,Carlota Company Rojas,ES,2025-04-28T03:07:29.913711,-65.74,Entertainment,Lee-Patel,AUD
TX001190,CUST0108,Noah Simões,PT,2025-03-06T17:52:29.913711,-41.44,Groceries,Santos LLC,USD
TX001191,CUST0178,Tammy Buchanan,US,2025-10-07T06:31:29.913711,-111.18,Utilities,"Patrick, Robinson and Erickson",INR
TX001192,CUST0063,Eufemia Solís-Falcó,ES,2025-09-05T05:04:29.913711,-197.59,Shopping,Hall and Sons,AUD
TX001193,CUST0101,Gordon Lowe,GB,2025-10-28T05:19:29.913711,-22.56,Groceries,Result,GBP
TX001194,CUST0109,ज़ोया वफादार,IN,2025-03-10T08:41:29.913711,-96.03,Entertainment,Then,INR
TX001195,CUST0187,Amber Smith,GB,2025-05-30T10:17:29.913711,-75.94,Groceries,Ortiz-Stewart,CNY
TX001196,CUST0036,Geneviève Traore de la Louis,FR,2025-03-18T09:35:29.913711,-102.03,Transfer,Williams Ltd,GBP
TX001197,CUST0125,田中 春香,JP,2024-10-31T13:26:29.913711,-118.52,Dining,Rodriguez Inc,INR
TX001198,CUST0187,Amber Smith,GB,2025-06-08T15:33:29.913711,-62.71,Travel,Acosta Group,GBP
TX001199,CUST0128,Lisa Rowe,US,2024-12-27T00:58:29.913711,-163.8,Shopping,Hicks Inc,GBP
